path,label_idx,split,label
/content/data/unified/Potato__Early_blight/3ec5894d-dcc2-4276-ba28-0048b6d5605a___RS_Early.B 8027_27501425327609148.jpg,2,train,Potato__Early_blight
/content/data/unified/Potato__Early_blight/cd025ad0-9486-4ee6-b545-c9040dc4e1c7___RS_Early.B 8821_6838137322043718387.jpg,2,train,Potato__Early_blight
/content/data/unified/Tomato_Bacterial_spot/771d095e-7965-45ff-8242-60220da372e7___GCREC_Bact.Sp 3777_7876263924565348581.jpg,5,train,Tomato_Bacterial_spot
/content/data/unified/Tomato_Septoria_leaf_spot/aef1351a-7949-4ab8-bc46-3a6522535f8a___JR_Sept.L.S 8450_2285608977202595298.jpg,9,train,Tomato_Septoria_leaf_spot
/content/data/unified/Pepper__bell__healthy/5e23e898-736e-4b4a-adc8-4a6439e7d491___JR_HL 7801_6071814602012846365.jpg,1,train,Pepper__bell__healthy
/content/data/unified/Tomato_healthy/063d05a7-1a53-4631-818d-44b34126974e___GH_HL Leaf 453_4201084780657811988.jpg,14,train,Tomato_healthy
/content/data/unified/Tomato_Spider_mites_Two_spotted_spider_mite/9b6eb8d6-6649-4a39-8c45-41e63bf649ed___Com.G_SpM_FL 9572_5319947328636519382.jpg,10,train,Tomato_Spider_mites_Two_spotted_spider_mite
/content/data/unified/Tomato_Late_blight/e5d1a9ef-23a4-45ee-ae3d-62644b71d803___RS_Late.B 5412_5373280216066802365.jpg,7,train,Tomato_Late_blight
/content/data/unified/Tomato_Early_blight/54b09b2b-afe1-42ab-b889-7190495f1e16___RS_Erly.B 7684_3252186102174898536.jpg,6,train,Tomato_Early_blight
/content/data/unified/Tomato__Tomato_mosaic_virus/c2bad1f4-959c-4c08-bd0e-ee2f91640632___PSU_CG 2325_6663532378078151642.jpg,13,train,Tomato__Tomato_mosaic_virus
/content/data/unified/Tomato__Tomato_YellowLeaf__Curl_Virus/5f2aaa59-4a61-4dde-bd0a-cc5d414d8d1a___UF.GRC_YLCV_Lab 02611_6469496284108714483.jpg,12,train,Tomato__Tomato_YellowLeaf__Curl_Virus
/content/data/unified/Tomato_Early_blight/b6d8ce15-f786-4998-a67c-1390da696a07___RS_Erly.B 9521_2594546061643265062.jpg,6,train,Tomato_Early_blight
/content/data/unified/Tomato_Spider_mites_Two_spotted_spider_mite/8c6d528a-a400-4e65-a210-9bcf302499ba___Com.G_SpM_FL 1509_7976852565325095210.jpg,10,train,Tomato_Spider_mites_Two_spotted_spider_mite
/content/data/unified/Tomato__Target_Spot/bb4a96a1-3f00-4c1c-aa56-c88620a64aa4___Com.G_TgS_FL 7938_7480327727977036683.jpg,11,train,Tomato__Target_Spot
/content/data/unified/Tomato__Tomato_YellowLeaf__Curl_Virus/744f3cfe-d7bc-4e16-9ed1-cd65a8a88846___UF.GRC_YLCV_Lab 02598_1697278841674499476.jpg,12,train,Tomato__Tomato_YellowLeaf__Curl_Virus
/content/data/unified/Tomato_Bacterial_spot/acd63ad6-8420-495d-8a3b-961fc5c98052___GCREC_Bact.Sp 2994_6700453524318661848.jpg,5,train,Tomato_Bacterial_spot
/content/data/unified/Pepper__bell__Bacterial_spot/b7ec200a-5db5-479e-99d0-c40009123835___JR_B.Spot 3128_449557253426995255.jpg,0,train,Pepper__bell__Bacterial_spot
/content/data/unified/Tomato__Target_Spot/0adf2e61-79af-4129-aae0-f41f73b1725f___Com.G_TgS_FL 8275_1479115544826946977.jpg,11,train,Tomato__Target_Spot
/content/data/unified/Tomato__Tomato_YellowLeaf__Curl_Virus/8e8933e9-9e30-4d9a-8514-4f9ad71e51cd___UF.GRC_YLCV_Lab 01685_4387622811312234165.jpg,12,train,Tomato__Tomato_YellowLeaf__Curl_Virus
/content/data/unified/Tomato_Spider_mites_Two_spotted_spider_mite/7ced165a-9659-4bd3-b729-e58cb9d36f50___Com.G_SpM_FL 1750_8477533537310660776.jpg,10,train,Tomato_Spider_mites_Two_spotted_spider_mite
/content/data/unified/Tomato_Late_blight/5fe7a356-5447-4da3-afc8-f93a11250305___GHLB2ES Leaf 67_8638912795545182619.jpg,7,train,Tomato_Late_blight
/content/data/unified/Tomato_Late_blight/01c391d2-1b3a-4b58-b205-a75674bba6e9___GHLB2 Leaf 8824_261817756348946094.jpg,7,train,Tomato_Late_blight
/content/data/unified/Tomato_Leaf_Mold/8989f67e-ccc0-4d37-a950-59d3a69856fe___Crnl_L.Mold 7175_8587620857104551705.jpg,8,train,Tomato_Leaf_Mold
/content/data/unified/Pepper__bell__healthy/d0b2d824-78a1-4ddc-985e-f8d2077955d3___JR_HL 7785_1103873816273016446.jpg,1,train,Pepper__bell__healthy
/content/data/unified/Tomato_Late_blight/413f7280-43ce-4f09-983c-8266588a6e67___RS_Late.B 7088_6216561516767209294.jpg,7,train,Tomato_Late_blight
/content/data/unified/Tomato_healthy/d4c014c8-81db-47ce-8a1a-277ef1159a3d___RS_HL 0211_2460706516471274131.jpg,14,train,Tomato_healthy
/content/data/unified/Potato__Late_blight/9a726ce3-7b21-48de-b522-25d19f3c10e3___RS_LB 4765_3044553839337146996.jpg,3,train,Potato__Late_blight
/content/data/unified/Tomato_Early_blight/250df77c-cb57-4e85-9cf2-531033930030___RS_Erly.B 6477_5051044156183028172.jpg,6,train,Tomato_Early_blight
/content/data/unified/Tomato_Bacterial_spot/64d5ec90-b356-4ce8-9ad4-2a152d98782e___GCREC_Bact.Sp 5557_6243128335572544531.jpg,5,train,Tomato_Bacterial_spot
/content/data/unified/Potato__Late_blight/718aefec-0eba-48fe-9798-f45d3d24fade___RS_LB 4119_5755260422824163875.jpg,3,train,Potato__Late_blight
/content/data/unified/Tomato_Leaf_Mold/2a27ed39-5f6c-490e-8dae-8b1df4683dbc___Crnl_L.Mold 9099_2233377294835392384.jpg,8,train,Tomato_Leaf_Mold
/content/data/unified/Tomato_Bacterial_spot/7a267eba-0898-4396-8df8-2434795bdf9b___GCREC_Bact.Sp 5879_3222960472694237862.jpg,5,train,Tomato_Bacterial_spot
/content/data/unified/Tomato_Leaf_Mold/450b736f-8e2d-46e0-be60-6481f37d8612___Crnl_L.Mold 6882_8419268436267403446.jpg,8,train,Tomato_Leaf_Mold
/content/data/unified/Potato__Early_blight/d829c0d8-016e-4337-b80f-bb1f329b1d4d___RS_Early.B 8797_9020038216710421415.jpg,2,train,Potato__Early_blight
/content/data/unified/Tomato_Bacterial_spot/1506485f-0fba-4e0a-aecf-36f9c5bae096___GCREC_Bact.Sp 5543_6826189521052870573.jpg,5,train,Tomato_Bacterial_spot
/content/data/unified/Tomato_Late_blight/36193f11-7789-416d-b0dd-0cae49f74836___GHLB Leaf 23.2 Day 18_3110922901060375570.jpg,7,train,Tomato_Late_blight
/content/data/unified/Potato__Early_blight/b475147c-92bc-419a-b2c3-7d5aabbb79ec___RS_Early.B 7379_5664040513191392855.jpg,2,train,Potato__Early_blight
/content/data/unified/Tomato_Early_blight/090af0e4-75f2-495a-8bca-a3370c6dd2a6___RS_Erly.B 9562_7788674893312789375.jpg,6,train,Tomato_Early_blight
/content/data/unified/Tomato_Early_blight/16ce3799-ff03-4724-8c99-48a4243a6ff9___RS_Erly.B 9565_4204471336560720478.jpg,6,train,Tomato_Early_blight
/content/data/unified/Potato__Early_blight/6799ab86-73ef-4825-b4cf-9ae616c40ce9___RS_Early.B 7410_3291283806455784135.jpg,2,train,Potato__Early_blight
/content/data/unified/Tomato_Bacterial_spot/9a9f7f17-5af2-4b88-95f4-6d5e1776dd18___UF.GRC_BS_Lab Leaf 0267_2069524079953490944.jpg,5,train,Tomato_Bacterial_spot
/content/data/unified/Tomato__Tomato_YellowLeaf__Curl_Virus/715c0428-2bd8-4c35-b39d-f90e1358544b___YLCV_GCREC 2437_7221122079842555565.jpg,12,train,Tomato__Tomato_YellowLeaf__Curl_Virus
/content/data/unified/Tomato_Late_blight/049dbcab-de65-4f09-9b1b-e59886f56f2e___RS_Late.B 5141_2975224581259378942.jpg,7,train,Tomato_Late_blight
/content/data/unified/Tomato__Target_Spot/fcdf476f-a70b-4480-be9b-ceb041a45761___Com.G_TgS_FL 9935_712924928468708985.jpg,11,train,Tomato__Target_Spot
/content/data/unified/Tomato_Leaf_Mold/c08002a0-531c-46b0-b580-e9419eac30af___Crnl_L.Mold 6518_1812387423859733225.jpg,8,train,Tomato_Leaf_Mold
/content/data/unified/Tomato_Spider_mites_Two_spotted_spider_mite/b9fa2f53-8c9f-4895-8ca8-9f8de785b74f___Com.G_SpM_FL 8682_8530847126460932407.jpg,10,train,Tomato_Spider_mites_Two_spotted_spider_mite
/content/data/unified/Tomato__Tomato_YellowLeaf__Curl_Virus/406ed090-7003-4ce3-a5c5-e848a5fc9405___YLCV_NREC 2799_537645024133687800.jpg,12,train,Tomato__Tomato_YellowLeaf__Curl_Virus
/content/data/unified/Pepper__bell__Bacterial_spot/0fdb66e8-b17d-42c2-bc6d-30dcfab8fcae___JR_B.Spot 9058_6350180495540338805.jpg,0,train,Pepper__bell__Bacterial_spot
/content/data/unified/Tomato__Target_Spot/34edeb32-db7b-4885-b55f-5aeba556997c___Com.G_TgS_FL 0008_4347123464484509690.jpg,11,train,Tomato__Target_Spot
/content/data/unified/Tomato__Tomato_YellowLeaf__Curl_Virus/124d64c3-37d2-4192-b7ec-998a811b4e1e___UF.GRC_YLCV_Lab 01626_1784389347683988391.jpg,12,train,Tomato__Tomato_YellowLeaf__Curl_Virus
/content/data/unified/Pepper__bell__Bacterial_spot/94b1fbe4-4a9d-4237-a6ca-41a6db87d654___JR_B.Spot 3242_3593542866815873991.jpg,0,train,Pepper__bell__Bacterial_spot
/content/data/unified/Tomato_Septoria_leaf_spot/c0c14f99-b1b9-4858-8ecd-24d0987b434d___Matt.S_CG 1234_4793922576846165547.jpg,9,train,Tomato_Septoria_leaf_spot
/content/data/unified/Tomato_Bacterial_spot/a0fb8315-0051-4631-bcc7-2ef60e9d63c8___GCREC_Bact.Sp 6114_2829313134938465817.jpg,5,train,Tomato_Bacterial_spot
/content/data/unified/Tomato_Septoria_leaf_spot/408d4867-5fd8-4f1e-8c93-a711a438ef6e___Matt.S_CG 6780_3929257904631044529.jpg,9,train,Tomato_Septoria_leaf_spot
/content/data/unified/Tomato__Tomato_YellowLeaf__Curl_Virus/15cddf07-9796-455e-9ded-a84655b9828e___UF.GRC_YLCV_Lab 02296_4333575991635945116.jpg,12,train,Tomato__Tomato_YellowLeaf__Curl_Virus
/content/data/unified/Tomato_Spider_mites_Two_spotted_spider_mite/cdf3b1b8-c0dd-45dc-98dd-3a95be77e0a3___Com.G_SpM_FL 9538_981493605692372884.jpg,10,train,Tomato_Spider_mites_Two_spotted_spider_mite
/content/data/unified/Potato__Early_blight/dc2775b9-e62e-4fe5-921f-e1cf5c4e2fe4___RS_Early.B 6942_4978547892480671904.jpg,2,train,Potato__Early_blight
/content/data/unified/Tomato_Early_blight/1d3d164e-43a9-4e0a-9e4f-9c9abab64d88___RS_Erly.B 7824_1457554111043563809.jpg,6,train,Tomato_Early_blight
/content/data/unified/Tomato_Septoria_leaf_spot/0c48052c-232b-4ea7-b77d-322f5f642612___Matt.S_CG 7724_4481734908443635636.jpg,9,train,Tomato_Septoria_leaf_spot
/content/data/unified/Tomato_Bacterial_spot/21a6fc4a-1d20-4d4b-9802-ce7096e342a1___GCREC_Bact.Sp 3576_2300769459524954306.jpg,5,train,Tomato_Bacterial_spot
/content/data/unified/Potato__Early_blight/e0654927-6cc0-491f-86d3-acb5ad261904___RS_Early.B 8341_227306485488503072.jpg,2,train,Potato__Early_blight
/content/data/unified/Tomato_healthy/2df73051-0fdf-4ed5-a626-205e245ad8c7___GH_HL Leaf 233_1378284257753187125.jpg,14,train,Tomato_healthy
/content/data/unified/Tomato_Bacterial_spot/645095d4-fe92-4759-8b40-1a7c13b2e02e___GCREC_Bact.Sp 3219_7021922355239063257.jpg,5,train,Tomato_Bacterial_spot
/content/data/unified/Tomato_Septoria_leaf_spot/83b691d5-053c-4f0b-9753-d4880dbefc76___JR_Sept.L.S 2513_2787472192078320089.jpg,9,train,Tomato_Septoria_leaf_spot
/content/data/unified/Tomato__Target_Spot/e1b0584e-fa68-446c-85e1-1658252585db___Com.G_TgS_FL 1125_3322742120108353512.jpg,11,train,Tomato__Target_Spot
/content/data/unified/Tomato__Target_Spot/48af352f-8623-456d-a536-a68c9c99b03b___Com.G_TgS_FL 9786_1984212145766930003.jpg,11,train,Tomato__Target_Spot
/content/data/unified/Tomato__Tomato_YellowLeaf__Curl_Virus/0a14b65b-2e45-4bed-be45-c482a40a4f7c___UF.GRC_YLCV_Lab 02090_2167149643165128633.jpg,12,train,Tomato__Tomato_YellowLeaf__Curl_Virus
/content/data/unified/Pepper__bell__Bacterial_spot/8bf5c35c-1a3a-47cf-97dd-245b5105afb4___NREC_B.Spot 1879_5305333705293217167.jpg,0,train,Pepper__bell__Bacterial_spot
/content/data/unified/Tomato_Septoria_leaf_spot/40373753-a07a-4ccf-b844-3324278d2b54___Keller.St_CG 1903_6398837967753712259.jpg,9,train,Tomato_Septoria_leaf_spot
/content/data/unified/Tomato_Septoria_leaf_spot/1eb51af9-a622-4f97-a47b-b7474771d414___JR_Sept.L.S 2455_1377275931487563182.jpg,9,train,Tomato_Septoria_leaf_spot
/content/data/unified/Tomato_Leaf_Mold/f4844fb4-c16b-454b-b5b2-64911885ec71___Crnl_L.Mold 8657_8796621866300835765.jpg,8,train,Tomato_Leaf_Mold
/content/data/unified/Tomato__Tomato_YellowLeaf__Curl_Virus/420cb165-c107-4a11-a175-103a44ec46c3___YLCV_GCREC 2237_6684789142221186317.jpg,12,train,Tomato__Tomato_YellowLeaf__Curl_Virus
/content/data/unified/Tomato__Target_Spot/a1d8306e-51da-4e73-bb56-7233c6c08143___Com.G_TgS_FL 8170_2275244298851954729.jpg,11,train,Tomato__Target_Spot
/content/data/unified/Tomato_Spider_mites_Two_spotted_spider_mite/1b51a575-adbd-406b-8371-754b6009e7fb___Com.G_SpM_FL 1769_3944335200339735759.jpg,10,train,Tomato_Spider_mites_Two_spotted_spider_mite
/content/data/unified/Tomato_Spider_mites_Two_spotted_spider_mite/85b0921b-3d9a-4578-a389-6e498eba2aa3___Com.G_SpM_FL 8769_5130266127337264712.jpg,10,train,Tomato_Spider_mites_Two_spotted_spider_mite
/content/data/unified/Potato__Late_blight/ea356b9c-9090-4f0d-9083-d1f63c77372d___RS_LB 2800_4880669480326844696.jpg,3,train,Potato__Late_blight
/content/data/unified/Tomato_Bacterial_spot/e87962ec-4dae-4c6c-8233-620e40acf137___GCREC_Bact.Sp 3160_3578435447040519036.jpg,5,train,Tomato_Bacterial_spot
/content/data/unified/Pepper__bell__healthy/c704bd05-38e7-488a-9d97-d0cfccf1a5f8___JR_HL 8331_854343597309037752.jpg,1,train,Pepper__bell__healthy
/content/data/unified/Tomato_Late_blight/ecacf5db-abcf-408c-b41a-93e339fbfc0c___RS_Late.B 6405_4586613820020338399.jpg,7,train,Tomato_Late_blight
/content/data/unified/Tomato_Septoria_leaf_spot/32cd6444-8f41-47c5-9351-54eb8524abaf___Matt.S_CG 7524_1755797443480195174.jpg,9,train,Tomato_Septoria_leaf_spot
/content/data/unified/Tomato_healthy/6d7934cb-69fc-48fe-b493-a64b349a9094___RS_HL 9930_9120618796714096589.jpg,14,train,Tomato_healthy
/content/data/unified/Tomato_Spider_mites_Two_spotted_spider_mite/3737ae01-5cc2-4a6a-b373-b1fae745972d___Com.G_SpM_FL 8576_319373473030111341.jpg,10,train,Tomato_Spider_mites_Two_spotted_spider_mite
/content/data/unified/Tomato_Septoria_leaf_spot/e398668b-1722-455b-ab4e-a2be1203c7d6___Keller.St_CG 2001_857670297467489467.jpg,9,train,Tomato_Septoria_leaf_spot
/content/data/unified/Tomato__Tomato_YellowLeaf__Curl_Virus/1aec01f1-6200-4d30-bb9f-30ae5f423a8a___YLCV_GCREC 2709_6419142019083914003.jpg,12,train,Tomato__Tomato_YellowLeaf__Curl_Virus
/content/data/unified/Tomato_healthy/e1d129fb-f5ae-41e1-b097-445d792e4beb___RS_HL 0473_4587118014571275510.jpg,14,train,Tomato_healthy
/content/data/unified/Tomato_Septoria_leaf_spot/0a146952-538a-41e5-a422-b5d50e91771e___Matt.S_CG 6079_4468472174733626553.jpg,9,train,Tomato_Septoria_leaf_spot
/content/data/unified/Tomato_Spider_mites_Two_spotted_spider_mite/ab795780-b8d3-485d-a60c-0a8fd091af16___Com.G_SpM_FL 1257_6218185652157081802.jpg,10,train,Tomato_Spider_mites_Two_spotted_spider_mite
/content/data/unified/Tomato_Leaf_Mold/cc4dfd3c-fca5-43ce-8532-dc78020d9f62___Crnl_L.Mold 9156_3690007466080833142.jpg,8,train,Tomato_Leaf_Mold
/content/data/unified/Tomato__Tomato_YellowLeaf__Curl_Virus/9007c046-6863-4be1-8e88-98e02f6e113f___UF.GRC_YLCV_Lab 02449_7252033571462861467.jpg,12,train,Tomato__Tomato_YellowLeaf__Curl_Virus
/content/data/unified/Potato__Early_blight/41e155c4-eccf-4166-83cb-f110b2312c48___RS_Early.B 6985_173531204554753970.jpg,2,train,Potato__Early_blight
/content/data/unified/Tomato_Septoria_leaf_spot/750103c8-a938-49a6-b8af-71eeb7596acb___Matt.S_CG 6872_8942615319974556129.jpg,9,train,Tomato_Septoria_leaf_spot
/content/data/unified/Tomato_Leaf_Mold/d8f27502-b864-4da3-9dd5-b7eccf2e8cbc___Crnl_L.Mold 6708_5860652934136347573.jpg,8,train,Tomato_Leaf_Mold
/content/data/unified/Tomato_Leaf_Mold/053f0efc-038f-471b-9e7b-5b605d45fda4___Crnl_L.Mold 8982_8738954570737532018.jpg,8,train,Tomato_Leaf_Mold
/content/data/unified/Tomato__Tomato_YellowLeaf__Curl_Virus/7fa545d7-015f-4d37-b720-eea93f02f1a7___YLCV_GCREC 2513_483459683857593457.jpg,12,train,Tomato__Tomato_YellowLeaf__Curl_Virus
/content/data/unified/Potato__Late_blight/a3e80876-49cd-4856-9253-8df14fc36dcd___RS_LB 3851_3995248593364381910.jpg,3,train,Potato__Late_blight
/content/data/unified/Tomato_Septoria_leaf_spot/e89e0b29-12a9-4b88-9dbe-219721597994___JR_Sept.L.S 8490_4220063864969161105.jpg,9,train,Tomato_Septoria_leaf_spot
/content/data/unified/Pepper__bell__healthy/dc962f4d-1d6a-4304-8977-2925bae01f00___JR_HL 8564_2850709658136441360.jpg,1,train,Pepper__bell__healthy
/content/data/unified/Tomato__Tomato_YellowLeaf__Curl_Virus/7a248c72-1dae-4532-b083-b0bee802cb4b___UF.GRC_YLCV_Lab 01722_6562026128432705374.jpg,12,train,Tomato__Tomato_YellowLeaf__Curl_Virus
/content/data/unified/Pepper__bell__healthy/6e418c92-e6e2-46c9-b1fb-96f3e87c2bb2___JR_HL 8616_8668378711202327269.jpg,1,train,Pepper__bell__healthy
/content/data/unified/Tomato__Tomato_YellowLeaf__Curl_Virus/2d63c366-aea3-4ceb-991d-5c58202ce496___YLCV_GCREC 2387_6663028754772408307.jpg,12,train,Tomato__Tomato_YellowLeaf__Curl_Virus
/content/data/unified/Tomato__Tomato_YellowLeaf__Curl_Virus/3a42744f-6649-4754-8bf5-8e659e4372d1___UF.GRC_YLCV_Lab 01851_6144044530379276424.jpg,12,train,Tomato__Tomato_YellowLeaf__Curl_Virus
/content/data/unified/Tomato__Tomato_YellowLeaf__Curl_Virus/2e4361a4-6ccb-40dd-91ff-e8008153a207___YLCV_GCREC 5317_35690008258863008.jpg,12,train,Tomato__Tomato_YellowLeaf__Curl_Virus
/content/data/unified/Tomato_Septoria_leaf_spot/5bf5bfc0-8efe-4f29-814d-c6e594af2ba2___Matt.S_CG 7844_8802063984775962329.jpg,9,train,Tomato_Septoria_leaf_spot
/content/data/unified/Pepper__bell__healthy/d3116654-623a-426d-8afe-76a156977de6___JR_HL 7789_8574484719506700427.jpg,1,train,Pepper__bell__healthy
/content/data/unified/Tomato__Tomato_mosaic_virus/2474f9d1-c3b6-4ec6-bb65-b5d1dd7021dc___PSU_CG 2201_7867131062516782963.jpg,13,train,Tomato__Tomato_mosaic_virus
/content/data/unified/Tomato_Spider_mites_Two_spotted_spider_mite/c7da5378-82bb-45ef-9b9c-2c64c4130cf6___Com.G_SpM_FL 8772_5587050539747358109.jpg,10,train,Tomato_Spider_mites_Two_spotted_spider_mite
/content/data/unified/Tomato__Tomato_YellowLeaf__Curl_Virus/0f4764d2-a42c-4c17-8a9c-a38adb04a9a1___UF.GRC_YLCV_Lab 09615_3636310578127556207.jpg,12,train,Tomato__Tomato_YellowLeaf__Curl_Virus
/content/data/unified/Tomato_Early_blight/77bd1b85-eaed-41f8-97b0-d6e91b6f953d___RS_Erly.B 8212_4700844454647660762.jpg,6,train,Tomato_Early_blight
/content/data/unified/Tomato_healthy/912988d9-48b0-4a21-b3cd-1e136cbe5cc6___RS_HL 0629_7271500868364910997.jpg,14,train,Tomato_healthy
/content/data/unified/Tomato_Spider_mites_Two_spotted_spider_mite/d626d9d0-24e6-4a85-a13d-6c40f9895e23___Com.G_SpM_FL 1334_5662543182646654492.jpg,10,train,Tomato_Spider_mites_Two_spotted_spider_mite
/content/data/unified/Tomato_Leaf_Mold/c92cbefd-7687-4a82-a07e-95cf5990c1d9___Crnl_L.Mold 8698_4579830467134707831.jpg,8,train,Tomato_Leaf_Mold
/content/data/unified/Tomato_Septoria_leaf_spot/76eda6fd-558c-4fcf-951b-c70bef5b8bc5___Matt.S_CG 0880_6853385947174335777.jpg,9,train,Tomato_Septoria_leaf_spot
/content/data/unified/Potato__Early_blight/544b5324-f697-4af8-90d4-47b7b86691c6___RS_Early.B 7028_5474310326367786824.jpg,2,train,Potato__Early_blight
/content/data/unified/Tomato_Early_blight/815fb4d0-7902-45a2-a7c7-2ee400a2e25a___RS_Erly.B 7646_6910942599725200957.jpg,6,train,Tomato_Early_blight
/content/data/unified/Tomato__Target_Spot/9f277b20-0004-4d23-9106-aeaf21e0c3ad___Com.G_TgS_FL 9671_6629749942971003257.jpg,11,train,Tomato__Target_Spot
/content/data/unified/Tomato_Late_blight/1db51a76-0e89-45c6-8f00-9262c1c7732e___GHLB2ES Leaf 139_7370131768760171352.jpg,7,train,Tomato_Late_blight
/content/data/unified/Tomato__Tomato_YellowLeaf__Curl_Virus/720a2d9b-92f6-46ba-9c3b-2060159d1221___UF.GRC_YLCV_Lab 09598_3352539383956893943.jpg,12,train,Tomato__Tomato_YellowLeaf__Curl_Virus
/content/data/unified/Tomato_Septoria_leaf_spot/aa1d512a-2d97-4f5c-a9f5-f2698f50b120___Matt.S_CG 6608_610957013620172990.jpg,9,train,Tomato_Septoria_leaf_spot
/content/data/unified/Tomato_Spider_mites_Two_spotted_spider_mite/aec9b074-2141-447e-ab09-2805a2a38737___Com.G_SpM_FL 8609_5663610254647234099.jpg,10,train,Tomato_Spider_mites_Two_spotted_spider_mite
/content/data/unified/Tomato_Late_blight/d519ec29-c557-4ef7-b572-a954c6ec4187___GHLB2 Leaf 9007_3653604719368207862.jpg,7,train,Tomato_Late_blight
/content/data/unified/Tomato__Tomato_YellowLeaf__Curl_Virus/08bb7828-0b4b-49e7-971a-f3047e3769de___UF.GRC_YLCV_Lab 08423_6775175354926066295.jpg,12,train,Tomato__Tomato_YellowLeaf__Curl_Virus
/content/data/unified/Tomato_Spider_mites_Two_spotted_spider_mite/2db5ec80-9a7d-4963-9aaa-24014848a087___Com.G_SpM_FL 8967_1628670381125765706.jpg,10,train,Tomato_Spider_mites_Two_spotted_spider_mite
/content/data/unified/Tomato__Target_Spot/421329db-4c95-4900-9e1f-c68be8473701___Com.G_TgS_FL 0640_7890660914234626565.jpg,11,train,Tomato__Target_Spot
/content/data/unified/Tomato_Leaf_Mold/77451675-72f4-41be-9e1f-698f7bb5d7bc___Crnl_L.Mold 7032_3531217318488509092.jpg,8,train,Tomato_Leaf_Mold
/content/data/unified/Tomato_Late_blight/c782c37e-851e-4601-ab5a-65f627a7a099___RS_Late.B 4911_5599326901040219374.jpg,7,train,Tomato_Late_blight
/content/data/unified/Potato__Late_blight/3221ccec-f264-4046-8252-77a8a357562b___RS_LB 4637_1504088655011761666.jpg,3,train,Potato__Late_blight
/content/data/unified/Tomato_healthy/50e94883-d7f1-4165-8c48-2f999ed1eef6___GH_HL Leaf 478.1_7410414494420592002.jpg,14,train,Tomato_healthy
/content/data/unified/Tomato_Late_blight/03d8267a-c675-439f-9b98-a9c7653dd05e___GHLB2 Leaf 8558_4999238489078414794.jpg,7,train,Tomato_Late_blight
/content/data/unified/Tomato__Tomato_YellowLeaf__Curl_Virus/1321c4b9-86db-41d1-a93b-b036040cc977___YLCV_GCREC 2707_1072954754727809949.jpg,12,train,Tomato__Tomato_YellowLeaf__Curl_Virus
/content/data/unified/Pepper__bell__Bacterial_spot/7b21dafb-0173-4762-8fb5-8bb9b0aa604c___JR_B.Spot 3149_1278997391220325983.jpg,0,train,Pepper__bell__Bacterial_spot
/content/data/unified/Tomato_Early_blight/baea464c-e54b-4e22-8bbc-8047d19ed0cf___RS_Erly.B 8323_3921749400950106948.jpg,6,train,Tomato_Early_blight
/content/data/unified/Tomato_Leaf_Mold/55495e8f-9873-4dda-a02e-32736fed032a___Crnl_L.Mold 6499_4011152955673892976.jpg,8,train,Tomato_Leaf_Mold
/content/data/unified/Tomato_Late_blight/541b1d99-c630-4730-861f-a8ef53615709___GHLB2 Leaf 8857_4222671771569051844.jpg,7,train,Tomato_Late_blight
/content/data/unified/Tomato_Early_blight/22247648-1650-43d5-8a9b-e03f63cf2f1c___RS_Erly.B 7535_9148066357952584838.jpg,6,train,Tomato_Early_blight
